"customer_id","gender","age","tier","region","city"
"CUS2756","Female","44","Silver","Incheon","Namdong-gu"
"CUS2757","Male","38","Silver","Seoul","Yeongdeungpo-gu"
"CUS2758","Male","31","Silver","Gangwon","Samcheok"
"CUS2759","Female","26","Regular","Seoul","Gangnam-gu"
"CUS2760","Male","18","Silver","Gyeonggi","Hwaseong"
"CUS2761","Female","41","Premium","Seoul","Jongno-gu"
"CUS2762","Male","36","Regular","Daejeon","Dong-gu"
"CUS2763","Male","35","Regular","Incheon","Michuhol-gu"
"CUS2764","Male","18","Silver","Busan","Dongrae-gu"
"CUS2765","Female","27","Regular","Gyeonggi","Seongnam"
"CUS2766","Male","35","Gold","Seoul","Gwanak-gu"
"CUS2767","Male","38","Silver","Seoul","Dobong-gu"
"CUS2768","Male","25","Regular","Busan","Busanjin-gu"
"CUS2769","Male","20","Regular","Busan","Nam-gu"
"CUS2770","Female","30","Regular","Jeju","Seogwipo"
"CUS2771","Female","42","Silver","Gyeonggi","Pyeongtaek"
"CUS2772","Male","29","Silver","Gyeonggi","Pyeongtaek"
"CUS2773","Male","29","Gold","Seoul","Gwanak-gu"
"CUS2774","Female","35","Regular","Seoul","Mapo-gu"
"CUS2775","Male","24","Regular","Jeju","Seogwipo"
"CUS2776","Female","32","Silver","Gyeonggi","Ansan"
"CUS2777","Female","34","Silver","Gyeongsang","Changwon"
"CUS2778","Female","40","Regular","Seoul","Yeongdeungpo-gu"
"CUS2779","Male","37","Premium","Incheon","Seo-gu"
"CUS2780","Female","33","Regular","Seoul","Gangnam-gu"
"CUS2781","Male","32","Gold","Jeolla","Iksan"
"CUS2782","Female","41","Regular","Busan","Haeundae-gu"
"CUS2783","Female","35","Silver","Seoul","Seongdong-gu"
"CUS2784","Male","37","Silver","Gyeonggi","Goyang"
"CUS2785","Female","39","Silver","Gyeonggi","Suwon"
"CUS2786","Male","35","Regular","Daejeon","Dong-gu"
"CUS2787","Female","39","Regular","Gyeonggi","Bucheon"
"CUS2788","Female","22","Regular","Gyeonggi","Hwaseong"
"CUS2789","Male","45","Premium","Gyeonggi","Yongin"
"CUS2790","Female","18","Regular","Gyeonggi","Yongin"
"CUS2791","Female","42","Silver","Busan","Nam-gu"
"CUS2792","Male","29","Regular","Gyeonggi","Uijeongbu"
"CUS2793","Female","41","Regular","Gyeongsang","Pohang"
"CUS2794","Female","36","Silver","Gyeonggi","Goyang"
"CUS2795","Female","31","Regular","Seoul","Songpa-gu"
"CUS2796","Female","29","Silver","Seoul","Songpa-gu"
"CUS2797","Male","18","Silver","Gyeongsang","Jinju"
"CUS2798","Male","48","Regular","Gyeonggi","Yongin"
"CUS2799","Female","40","Premium","Incheon","Namdong-gu"
"CUS2800","Female","45","Gold","Daegu","Suseong-gu"
